"","id","target","response","autoscore","trial number","rewardcue","cents","ParticipantID"
"2590","5c715e290a31ce00012fca49"," BOSS MET NEW CUSTOMERS","the boss met the",50,30,"0",0,"33"
"2591","5c715e290a31ce00012fca49"," BALL BROKE GLASS WINDOW","the ball broke the glass",75,31,"0",0,"33"
"2592","5c715e290a31ce00012fca49"," HORSE MADE LOUD NOISE","the horse made a loud noise",100,32,"0",0,"33"
"2593","5c715e290a31ce00012fca49"," NURSE CLEANED DIRTY CLOTHES","the nurse wore",25,33,"0",0,"33"
"2594","5c715e290a31ce00012fca49"," FATHER HUGGED SAD DAUGHTER","the father hunts a sad elk",50,34,"0",0,"33"
"2595","5c715e290a31ce00012fca49"," PRETTY GIRL WON PRIZE","the pretty girl wore the dress",50,35,"0",0,"33"
"2596","5c715e290a31ce00012fca49"," BOY CARRIED SMALL RABBIT","the boy carried the small bag",75,36,"0",0,"33"
"2597","5c715e290a31ce00012fca49"," TALENTED MUSICIAN KNEW SONGS","the talented musician played a song",50,37,"$$$",31.25,"33"
"2598","5c715e290a31ce00012fca49"," CHILDREN LIKED FRESH VEGETABLES","the children liked the fresh",75,38,"$$$",46.875,"33"
"2599","5c715e290a31ce00012fca49"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,39,"$$$",62.5,"33"
"2600","5c715e290a31ce00012fca49"," MEAN CHILDREN BROKE RULES","the mean children",50,40,"$$$",31.25,"33"
"2601","5c715e290a31ce00012fca49"," PRETTY WOMAN LIKED COOKIES","none",0,41,"0",0,"33"
"2602","5c715e290a31ce00012fca49"," HOT SUN WARMED TEA","the cat saw",0,42,"0",0,"33"
"2603","5c715e290a31ce00012fca49"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose the",50,43,"0",0,"33"
"2604","5c715e290a31ce00012fca49"," SMALL ANIMAL SCARED BABY","the small animal ran away",50,44,"0",0,"33"
"2605","5c715e290a31ce00012fca49"," MONKEY WANTED YELLOW BANANA","the monkey",25,45,"0",0,"33"
"2606","5c715e290a31ce00012fca49"," SCHOOL NEEDED NEW TEACHER","someone needed a new",50,46,"0",0,"33"
"2607","5c715e290a31ce00012fca49"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,47,"0",0,"33"
"2608","5c715e290a31ce00012fca49"," ENGLISH STUDENT READ BOOK","none",0,48,"0",0,"33"
"2609","5c715e290a31ce00012fca49"," MAN SHARED DIFFICULT STORY","the man shared the sad story",75,49,"0",0,"33"
"2610","5c715e290a31ce00012fca49"," BOSS TOLD HORRIBLE JOKE","the boss told a corny joke",75,50,"0",0,"33"
"2611","5c715e290a31ce00012fca49"," GIRL LOVED SWEET COFFEE","the girl loved to speed talk",50,51,"0",0,"33"
"2612","5c715e290a31ce00012fca49"," STRONG FATHER CARRIED BROTHER","none",0,52,"0",0,"33"
"2613","5c715e290a31ce00012fca49"," YOUNGEST SISTER WATCHED PARADE","the youngest sister washed the clothes",50,53,"0",0,"33"
"2614","5c715e290a31ce00012fca49"," PROFESSOR GAVE UNFAIR GRADE","the professor gave a better grade",75,54,"0",0,"33"
"2615","5c715e290a31ce00012fca49"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,55,"0",0,"33"
"2616","5c715e290a31ce00012fca49"," MOTHER DRANK ORANGE JUICE","the mother drank her",50,56,"0",0,"33"
"2617","5c715e290a31ce00012fca49"," RICH BOYFRIEND OWNED HOUSES","the rich friend owned the houses",75,57,"$$$",46.875,"33"
"2618","5c715e290a31ce00012fca49"," HARDWORKING FARMER GREW CORN","the working farmer took the corn",50,58,"$$$",31.25,"33"
"2619","5c715e290a31ce00012fca49"," MONKEY MADE HORRIBLE NOISE","the monkey made a",50,59,"$$$",31.25,"33"
"2620","5c715e290a31ce00012fca49"," HOT COFFEE HURT BOY","the hot coffee",50,60,"$$$",31.25,"33"
"2621","5c715e290a31ce00012fca49"," STORE SOLD DIRTY CLOTHES","none",0,61,"0",0,"33"
"2622","5c715e290a31ce00012fca49"," MAN ATE FRESH PEPPERS","the man ate the fresh peppers",100,62,"0",0,"33"
"2623","5c715e290a31ce00012fca49"," SMALL BOY CHOSE GAME","the small boy chose the game",100,63,"0",0,"33"
"2624","5c715e290a31ce00012fca49"," SMALL RESTAURANT NEEDED MONEY","the small restaraunt needed the money",75,64,"0",0,"33"
"2625","5c715e290a31ce00012fca49"," BOSS BOUGHT NEW CAR","the ball spun out the park",0,65,"0",0,"33"
"2626","5c715e290a31ce00012fca49"," MOTHER BAKED DELICIOUS COOKIES","the mother baked the children cookies",75,66,"0",0,"33"
"2627","5c715e290a31ce00012fca49"," DOCTOR HELPED SICK PATIENT","the doctor helps the sick patient",75,67,"0",0,"33"
"2628","5c715e290a31ce00012fca49"," COUPLE EXPECTED NEW BABY","the couple expected a new baby",100,68,"0",0,"33"
"2629","5c715e290a31ce00012fca49"," DOCTOR OWNED YELLOW CAR","the doctor owned a yellow carpet",75,69,"0",0,"33"
"2630","5c715e290a31ce00012fca49"," WIND DESTROYED TINY HOUSE","the wind destroyed the townhouse",50,70,"0",0,"33"
"2631","5c715e290a31ce00012fca49"," CHEF CHOSE DELICIOUS CHEESE","the chef chose a delicious cheese",100,71,"0",0,"33"
"2632","5c715e290a31ce00012fca49"," SMALL FAMILY PLAYED GAME","the small family ate the candy",50,72,"0",0,"33"
"2633","5c715e290a31ce00012fca49"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story upset my grandmother",100,73,"0",0,"33"
"2634","5c715e290a31ce00012fca49"," LOUD NOISE UPSET BABY","the loud noises upset the baby",75,74,"0",0,"33"
"2635","5c715e290a31ce00012fca49"," GRAY GREY RABBIT LOVED CARROTS","the hungry rabbit loved the carrots",75,75,"0",0,"33"
"2636","5c715e290a31ce00012fca49"," SON LOVED TOY CAR","the son loves the",25,76,"0",0,"33"
"2637","5c715e290a31ce00012fca49"," BROTHER MET TALENTED ARTIST","the brother had a",25,77,"$$$",15.625,"33"
"2638","5c715e290a31ce00012fca49"," GRANDFATHER MADE WOODEN CHAIR","the grandfather knew that he should choose",25,78,"$$$",15.625,"33"
"2639","5c715e290a31ce00012fca49"," NEIGHBOR LIKED LOUD SONG","none",0,79,"$$$",0,"33"
"2640","5c715e290a31ce00012fca49"," TEACHER WROTE DIFFICULT QUESTION","the teacher knew a new worksheet",25,80,"$$$",15.625,"33"
"2641","5e7acf46e6548e0bf03346c7"," MAN SHARED DIFFICULT STORY","delivery",0,1,"0",0,"34"
"2642","5e7acf46e6548e0bf03346c7"," BOSS TOLD HORRIBLE JOKE","house, quiet",0,2,"0",0,"34"
"2643","5e7acf46e6548e0bf03346c7"," GIRL LOVED SWEET COFFEE","girl",25,3,"0",0,"34"
"2644","5e7acf46e6548e0bf03346c7"," STRONG FATHER CARRIED BROTHER","strong daughter",25,4,"0",0,"34"
"2645","5e7acf46e6548e0bf03346c7"," BOSS BOUGHT NEW CAR","well spoken",0,5,"0",0,"34"
"2646","5e7acf46e6548e0bf03346c7"," MOTHER BAKED DELICIOUS COOKIES","please",0,6,"0",0,"34"
"2647","5e7acf46e6548e0bf03346c7"," DOCTOR HELPED SICK PATIENT","doctor",25,7,"0",0,"34"
"2648","5e7acf46e6548e0bf03346c7"," COUPLE EXPECTED NEW BABY","expected",25,8,"0",0,"34"
"2649","5e7acf46e6548e0bf03346c7"," TALENTED MUSICIAN KNEW SONGS","musicisian",0,9,"0",0,"34"
"2650","5e7acf46e6548e0bf03346c7"," CHILDREN LIKED FRESH VEGETABLES","chapter",0,10,"0",0,"34"
"2651","5e7acf46e6548e0bf03346c7"," SOFT MUSIC PLEASED BOSS","help",0,11,"0",0,"34"
"2652","5e7acf46e6548e0bf03346c7"," MEAN CHILDREN BROKE RULES","chosen",0,12,"0",0,"34"
"2653","5e7acf46e6548e0bf03346c7"," PRETTY WOMAN LIKED COOKIES","have",0,13,"0",0,"34"
"2654","5e7acf46e6548e0bf03346c7"," HOT SUN WARMED TEA","quiet",0,14,"0",0,"34"
"2655","5e7acf46e6548e0bf03346c7"," TEACHER CHOSE DIFFICULT QUESTION","please have",0,15,"0",0,"34"
"2656","5e7acf46e6548e0bf03346c7"," SMALL ANIMAL SCARED BABY","has",0,16,"0",0,"34"
"2657","5e7acf46e6548e0bf03346c7"," MONKEY WANTED YELLOW BANANA","house, hashtag",0,17,"$$$",0,"34"
"2658","5e7acf46e6548e0bf03346c7"," SCHOOL NEEDED NEW TEACHER","someone, somebody, is, have",0,18,"$$$",0,"34"
"2659","5e7acf46e6548e0bf03346c7"," BOY CARRIED HEAVY CHAIR","care, house, defiance",0,19,"$$$",0,"34"
"2660","5e7acf46e6548e0bf03346c7"," ENGLISH STUDENT READ BOOK","house, science",0,20,"$$$",0,"34"
"2661","5e7acf46e6548e0bf03346c7"," HUNGRY RABBIT ATE CARROTS","rabbit",25,21,"0",0,"34"
"2662","5e7acf46e6548e0bf03346c7"," TEAM PLAYED DIFFICULT GAME","silence",0,22,"0",0,"34"
"2663","5e7acf46e6548e0bf03346c7"," CUSTOMERS HATED BLACK TEA","customers",25,23,"0",0,"34"
"2664","5e7acf46e6548e0bf03346c7"," DARK HOUSE SCARED BABY","dark",25,24,"0",0,"34"
"2665","5e7acf46e6548e0bf03346c7"," RICH BOYFRIEND OWNED HOUSES","school",0,25,"0",0,"34"
"2666","5e7acf46e6548e0bf03346c7"," HARDWORKING FARMER GREW CORN","driven",0,26,"0",0,"34"
"2667","5e7acf46e6548e0bf03346c7"," MONKEY MADE HORRIBLE NOISE","since, is",0,27,"0",0,"34"
"2668","5e7acf46e6548e0bf03346c7"," HOT COFFEE HURT BOY","please",0,28,"0",0,"34"
"2669","5e7acf46e6548e0bf03346c7"," COUPLE WANTED YOUNGEST CHILD","house",0,29,"0",0,"34"
"2670","5e7acf46e6548e0bf03346c7"," WOMAN MET RICH ACTOR","house",0,30,"0",0,"34"
"2671","5e7acf46e6548e0bf03346c7"," TINY FLIES BOTHERED GIRL","since, house",0,31,"0",0,"34"
"2672","5e7acf46e6548e0bf03346c7"," CHEF COOKED DELICIOUS FOOD","chief, cooked",25,32,"0",0,"34"
"2673","5e7acf46e6548e0bf03346c7"," STORE SOLD DIRTY CLOTHES","house, science",0,33,"0",0,"34"
"2674","5e7acf46e6548e0bf03346c7"," MAN ATE FRESH PEPPERS","man, ate, fresh",75,34,"0",0,"34"
"2675","5e7acf46e6548e0bf03346c7"," SMALL BOY CHOSE GAME","small boy",50,35,"0",0,"34"
"2676","5e7acf46e6548e0bf03346c7"," SMALL RESTAURANT NEEDED MONEY","small restraunt",25,36,"0",0,"34"
"2677","5e7acf46e6548e0bf03346c7"," GRANDFATHER CHOSE OLD MOVIE","grandfather, chose, war",50,37,"$$$",31.25,"34"
"2678","5e7acf46e6548e0bf03346c7"," BLACK BEAR SCARED VISITORS","black",25,38,"$$$",15.625,"34"
"2679","5e7acf46e6548e0bf03346c7"," GRAY GREY MOUSE ATE CHEESE","grand, house",0,39,"$$$",0,"34"
"2680","5e7acf46e6548e0bf03346c7"," THIRSTY DOG DRANK WATER","dog, water",50,40,"$$$",31.25,"34"
"2681","5e7acf46e6548e0bf03346c7"," DOCTOR OWNED YELLOW CAR","doctor, yellow",50,41,"0",0,"34"
"2682","5e7acf46e6548e0bf03346c7"," WIND DESTROYED TINY HOUSE","destroy, healing",0,42,"0",0,"34"
"2683","5e7acf46e6548e0bf03346c7"," CHEF CHOSE DELICIOUS CHEESE","chef chose",50,43,"0",0,"34"
"2684","5e7acf46e6548e0bf03346c7"," SMALL FAMILY PLAYED GAME","small family",50,44,"0",0,"34"
"2685","5e7acf46e6548e0bf03346c7"," AUTHOR TOLD INTERESTING STORY","author, told, an, interesting, story",100,45,"0",0,"34"
"2686","5e7acf46e6548e0bf03346c7"," BOSS MET NEW CUSTOMERS","ross, met",25,46,"0",0,"34"
"2687","5e7acf46e6548e0bf03346c7"," BALL BROKE GLASS WINDOW","broke, glass",50,47,"0",0,"34"
"2688","5e7acf46e6548e0bf03346c7"," HORSE MADE LOUD NOISE","here",0,48,"0",0,"34"
"2689","5e7acf46e6548e0bf03346c7"," NURSE CLEANED DIRTY CLOTHES","healing, nurse",25,49,"0",0,"34"
"2690","5e7acf46e6548e0bf03346c7"," FATHER HUGGED SAD DAUGHTER","father, set",25,50,"0",0,"34"
"2691","5e7acf46e6548e0bf03346c7"," PRETTY GIRL WON PRIZE","pretty, girl",50,51,"0",0,"34"
"2692","5e7acf46e6548e0bf03346c7"," BOY CARRIED SMALL RABBIT","boy",25,52,"0",0,"34"
"2693","5e7acf46e6548e0bf03346c7"," WOMAN HEARD BEAUTIFUL SONG","hear",0,53,"0",0,"34"
"2694","5e7acf46e6548e0bf03346c7"," TRAVELERS VISITED NEW MUSEUM","visitors, opinions",0,54,"0",0,"34"
"2695","5e7acf46e6548e0bf03346c7"," MEAN BEAR ATE FRUIT","hearing",0,55,"0",0,"34"
"2696","5e7acf46e6548e0bf03346c7"," TALENTED AUTHOR RECEIVED PRIZE","hearing",0,56,"0",0,"34"
"2697","5e7acf46e6548e0bf03346c7"," BROTHER MET TALENTED ARTIST","brother",25,57,"$$$",15.625,"34"
"2698","5e7acf46e6548e0bf03346c7"," GRANDFATHER MADE WOODEN CHAIR","grandfather",25,58,"$$$",15.625,"34"
"2699","5e7acf46e6548e0bf03346c7"," NEIGHBOR LIKED LOUD SONG","liked, the",25,59,"$$$",15.625,"34"
"2700","5e7acf46e6548e0bf03346c7"," TEACHER WROTE DIFFICULT QUESTION","hearing, a",0,60,"$$$",0,"34"
"2701","5e7acf46e6548e0bf03346c7"," BUSY DAUGHTER JOINED MUSEUM","daughter",25,61,"0",0,"34"
"2702","5e7acf46e6548e0bf03346c7"," PLAYER HURT LEFT HAND","science",0,62,"0",0,"34"
"2703","5e7acf46e6548e0bf03346c7"," TALENTED DOCTOR SAVED CHILD","daughter",0,63,"0",0,"34"
"2704","5e7acf46e6548e0bf03346c7"," THREE SISTERS SHARED CLOTHES","sister",0,64,"0",0,"34"
"2705","5e7acf46e6548e0bf03346c7"," YOUNGEST SISTER WATCHED PARADE","youngest sister",50,65,"0",0,"34"
"2706","5e7acf46e6548e0bf03346c7"," PROFESSOR GAVE UNFAIR GRADE","professor",25,66,"0",0,"34"
"2707","5e7acf46e6548e0bf03346c7"," FOOTBALL PLAYER WON PRIZE","football player won the prize",100,67,"0",0,"34"
"2708","5e7acf46e6548e0bf03346c7"," MOTHER DRANK ORANGE JUICE","tried, my brother",0,68,"0",0,"34"
"2709","5e7acf46e6548e0bf03346c7"," MAN ATE LARGE MEAL","eight, large",25,69,"0",0,"34"
"2710","5e7acf46e6548e0bf03346c7"," FAMILY WATCHED TALENTED PERFORMER","family watched",50,70,"0",0,"34"
"2711","5e7acf46e6548e0bf03346c7"," CAT CHASED GRAY GREY MOUSE","hearing",0,71,"0",0,"34"
"2712","5e7acf46e6548e0bf03346c7"," TROUBLED CHILD NEEDED MOTHER","child",25,72,"0",0,"34"
"2713","5e7acf46e6548e0bf03346c7"," HORRIBLE STORY UPSET GRANDMOTHER","horrible story",50,73,"0",0,"34"
"2714","5e7acf46e6548e0bf03346c7"," LOUD NOISE UPSET BABY","the store",0,74,"0",0,"34"
"2715","5e7acf46e6548e0bf03346c7"," GRAY GREY RABBIT LOVED CARROTS","every rabbit loves carrots",50,75,"0",0,"34"
"2716","5e7acf46e6548e0bf03346c7"," SON LOVED TOY CAR","every",0,76,"0",0,"34"
"2717","5e7acf46e6548e0bf03346c7"," PRESIDENT GAVE INTERESTING SPEECH","president",25,77,"$$$",15.625,"34"
"2718","5e7acf46e6548e0bf03346c7"," MAN HEARD BEAUTIFUL MUSIC","ran over",0,78,"$$$",0,"34"
"2719","5e7acf46e6548e0bf03346c7"," LARGE MONKEY CHASED CHILD","large monkey chased the child",100,79,"$$$",62.5,"34"
"2720","5e7acf46e6548e0bf03346c7"," FAMILY CLEANED DIRTY HOUSE","family regulars",25,80,"$$$",15.625,"34"
"2721","5bdf667b3bfdb700011c3431"," DOCTOR OWNED YELLOW CAR","i cant make out one word",0,1,"0",0,"35"
"2722","5bdf667b3bfdb700011c3431"," WIND DESTROYED TINY HOUSE","i cant make out one word",0,2,"0",0,"35"
"2723","5bdf667b3bfdb700011c3431"," CHEF CHOSE DELICIOUS CHEESE","i cant make out one word",0,3,"0",0,"35"
"2724","5bdf667b3bfdb700011c3431"," SMALL FAMILY PLAYED GAME","i cant make out one word",0,4,"0",0,"35"
"2725","5bdf667b3bfdb700011c3431"," MAN SHARED DIFFICULT STORY","i cant make out one word",0,5,"0",0,"35"
"2726","5bdf667b3bfdb700011c3431"," BOSS TOLD HORRIBLE JOKE","i cant make out one word",0,6,"0",0,"35"
"2727","5bdf667b3bfdb700011c3431"," GIRL LOVED SWEET COFFEE","i cant make out one word",0,7,"0",0,"35"
"2728","5bdf667b3bfdb700011c3431"," STRONG FATHER CARRIED BROTHER","i cant make out one word",0,8,"0",0,"35"
"2729","5bdf667b3bfdb700011c3431"," TALENTED MUSICIAN KNEW SONGS","i cant make out one word",0,9,"0",0,"35"
"2730","5bdf667b3bfdb700011c3431"," CHILDREN LIKED FRESH VEGETABLES","i cant make out one word",0,10,"0",0,"35"
"2731","5bdf667b3bfdb700011c3431"," SOFT MUSIC PLEASED BOSS","i cant make out one word",0,11,"0",0,"35"
"2732","5bdf667b3bfdb700011c3431"," MEAN CHILDREN BROKE RULES","i cant make out one word",0,12,"0",0,"35"
"2733","5bdf667b3bfdb700011c3431"," AUTHOR TOLD INTERESTING STORY","interesting story",50,13,"0",0,"35"
"2734","5bdf667b3bfdb700011c3431"," BOSS MET NEW CUSTOMERS","customs",0,14,"0",0,"35"
"2735","5bdf667b3bfdb700011c3431"," BALL BROKE GLASS WINDOW","nothing",0,15,"0",0,"35"
"2736","5bdf667b3bfdb700011c3431"," HORSE MADE LOUD NOISE","nothing",0,16,"0",0,"35"
"2737","5bdf667b3bfdb700011c3431"," GRANDFATHER CHOSE OLD MOVIE","nothing",0,17,"$$$",0,"35"
"2738","5bdf667b3bfdb700011c3431"," BLACK BEAR SCARED VISITORS","nothing",0,18,"$$$",0,"35"
"2739","5bdf667b3bfdb700011c3431"," GRAY GREY MOUSE ATE CHEESE","nothing",0,19,"$$$",0,"35"
"2740","5bdf667b3bfdb700011c3431"," THIRSTY DOG DRANK WATER","nothing",0,20,"$$$",0,"35"
"2741","5bdf667b3bfdb700011c3431"," HORRIBLE STORY UPSET GRANDMOTHER","nothing",0,21,"0",0,"35"
"2742","5bdf667b3bfdb700011c3431"," LOUD NOISE UPSET BABY","nothing",0,22,"0",0,"35"
"2743","5bdf667b3bfdb700011c3431"," GRAY GREY RABBIT LOVED CARROTS","nothing",0,23,"0",0,"35"
"2744","5bdf667b3bfdb700011c3431"," SON LOVED TOY CAR","nothing",0,24,"0",0,"35"
"2745","5bdf667b3bfdb700011c3431"," STORE SOLD DIRTY CLOTHES","nothing",0,25,"0",0,"35"
"2746","5bdf667b3bfdb700011c3431"," MAN ATE FRESH PEPPERS","nothing",0,26,"0",0,"35"
"2747","5bdf667b3bfdb700011c3431"," SMALL BOY CHOSE GAME","nothing",0,27,"0",0,"35"
"2748","5bdf667b3bfdb700011c3431"," SMALL RESTAURANT NEEDED MONEY","small restaurant",50,28,"0",0,"35"
"2749","5bdf667b3bfdb700011c3431"," PRESIDENT GAVE INTERESTING SPEECH","president?",25,29,"0",0,"35"
"2750","5bdf667b3bfdb700011c3431"," MAN HEARD BEAUTIFUL MUSIC","nothing",0,30,"0",0,"35"
"2751","5bdf667b3bfdb700011c3431"," LARGE MONKEY CHASED CHILD","large monkey",50,31,"0",0,"35"
"2752","5bdf667b3bfdb700011c3431"," FAMILY CLEANED DIRTY HOUSE","family",25,32,"0",0,"35"
"2753","5bdf667b3bfdb700011c3431"," HUNGRY RABBIT ATE CARROTS","nothing",0,33,"0",0,"35"
"2754","5bdf667b3bfdb700011c3431"," TEAM PLAYED DIFFICULT GAME","nothing",0,34,"0",0,"35"
"2755","5bdf667b3bfdb700011c3431"," CUSTOMERS HATED BLACK TEA","nothing",0,35,"0",0,"35"
"2756","5bdf667b3bfdb700011c3431"," DARK HOUSE SCARED BABY","nothing",0,36,"0",0,"35"
"2757","5bdf667b3bfdb700011c3431"," RICH BOYFRIEND OWNED HOUSES","nothing",0,37,"$$$",0,"35"
"2758","5bdf667b3bfdb700011c3431"," HARDWORKING FARMER GREW CORN","book",0,38,"$$$",0,"35"
"2759","5bdf667b3bfdb700011c3431"," MONKEY MADE HORRIBLE NOISE","restaurant",0,39,"$$$",0,"35"
"2760","5bdf667b3bfdb700011c3431"," HOT COFFEE HURT BOY","nothing",0,40,"$$$",0,"35"
"2761","5bdf667b3bfdb700011c3431"," BOSS BOUGHT NEW CAR","nothing",0,41,"0",0,"35"
"2762","5bdf667b3bfdb700011c3431"," MOTHER BAKED DELICIOUS COOKIES","nothing",0,42,"0",0,"35"
"2763","5bdf667b3bfdb700011c3431"," DOCTOR HELPED SICK PATIENT","nothing",0,43,"0",0,"35"
"2764","5bdf667b3bfdb700011c3431"," COUPLE EXPECTED NEW BABY","nothing",0,44,"0",0,"35"
"2765","5bdf667b3bfdb700011c3431"," NURSE CLEANED DIRTY CLOTHES","i cant hear anything it's too much",0,45,"0",0,"35"
"2766","5bdf667b3bfdb700011c3431"," FATHER HUGGED SAD DAUGHTER","nothing",0,46,"0",0,"35"
"2767","5bdf667b3bfdb700011c3431"," PRETTY GIRL WON PRIZE","nothing",0,47,"0",0,"35"
"2768","5bdf667b3bfdb700011c3431"," BOY CARRIED SMALL RABBIT","nothing",0,48,"0",0,"35"
"2769","5bdf667b3bfdb700011c3431"," BROTHER MET TALENTED ARTIST","nothing",0,49,"0",0,"35"
"2770","5bdf667b3bfdb700011c3431"," GRANDFATHER MADE WOODEN CHAIR","nothing",0,50,"0",0,"35"
"2771","5bdf667b3bfdb700011c3431"," NEIGHBOR LIKED LOUD SONG","nothing",0,51,"0",0,"35"
"2772","5bdf667b3bfdb700011c3431"," TEACHER WROTE DIFFICULT QUESTION","nothing",0,52,"0",0,"35"
"2773","5bdf667b3bfdb700011c3431"," BUSY DAUGHTER JOINED MUSEUM","nothing",0,53,"0",0,"35"
"2774","5bdf667b3bfdb700011c3431"," PLAYER HURT LEFT HAND","nothing",0,54,"0",0,"35"
"2775","5bdf667b3bfdb700011c3431"," TALENTED DOCTOR SAVED CHILD","nothing",0,55,"0",0,"35"
"2776","5bdf667b3bfdb700011c3431"," THREE SISTERS SHARED CLOTHES","nothing",0,56,"0",0,"35"
"2777","5bdf667b3bfdb700011c3431"," MONKEY WANTED YELLOW BANANA","nothing",0,57,"$$$",0,"35"
"2778","5bdf667b3bfdb700011c3431"," SCHOOL NEEDED NEW TEACHER","nothing",0,58,"$$$",0,"35"
"2779","5bdf667b3bfdb700011c3431"," BOY CARRIED HEAVY CHAIR","nothing",0,59,"$$$",0,"35"
"2780","5bdf667b3bfdb700011c3431"," ENGLISH STUDENT READ BOOK","nothing",0,60,"$$$",0,"35"
"2781","5bdf667b3bfdb700011c3431"," PRETTY WOMAN LIKED COOKIES","nothing",0,61,"0",0,"35"
"2782","5bdf667b3bfdb700011c3431"," HOT SUN WARMED TEA","nothing",0,62,"0",0,"35"
"2783","5bdf667b3bfdb700011c3431"," TEACHER CHOSE DIFFICULT QUESTION","nothing",0,63,"0",0,"35"
"2784","5bdf667b3bfdb700011c3431"," SMALL ANIMAL SCARED BABY","nothing",0,64,"0",0,"35"
"2785","5bdf667b3bfdb700011c3431"," COUPLE WANTED YOUNGEST CHILD","nothing",0,65,"0",0,"35"
"2786","5bdf667b3bfdb700011c3431"," WOMAN MET RICH ACTOR","nothing",0,66,"0",0,"35"
"2787","5bdf667b3bfdb700011c3431"," TINY FLIES BOTHERED GIRL","nothing",0,67,"0",0,"35"
"2788","5bdf667b3bfdb700011c3431"," CHEF COOKED DELICIOUS FOOD","nothing",0,68,"0",0,"35"
"2789","5bdf667b3bfdb700011c3431"," WOMAN HEARD BEAUTIFUL SONG","nothing",0,69,"0",0,"35"
"2790","5bdf667b3bfdb700011c3431"," TRAVELERS VISITED NEW MUSEUM","nothing",0,70,"0",0,"35"
"2791","5bdf667b3bfdb700011c3431"," MEAN BEAR ATE FRUIT","nothing",0,71,"0",0,"35"
"2792","5bdf667b3bfdb700011c3431"," TALENTED AUTHOR RECEIVED PRIZE","nothing",0,72,"0",0,"35"
"2793","5bdf667b3bfdb700011c3431"," MAN ATE LARGE MEAL","nothing",0,73,"0",0,"35"
"2794","5bdf667b3bfdb700011c3431"," FAMILY WATCHED TALENTED PERFORMER","nothing",0,74,"0",0,"35"
"2795","5bdf667b3bfdb700011c3431"," CAT CHASED GRAY GREY MOUSE","nothing",0,75,"0",0,"35"
"2796","5bdf667b3bfdb700011c3431"," TROUBLED CHILD NEEDED MOTHER","nothing",0,76,"0",0,"35"
"2797","5bdf667b3bfdb700011c3431"," YOUNGEST SISTER WATCHED PARADE","nothing",0,77,"$$$",0,"35"
"2798","5bdf667b3bfdb700011c3431"," PROFESSOR GAVE UNFAIR GRADE","professor",25,78,"$$$",15.625,"35"
"2799","5bdf667b3bfdb700011c3431"," FOOTBALL PLAYER WON PRIZE","one does",0,79,"$$$",0,"35"
"2800","5bdf667b3bfdb700011c3431"," MOTHER DRANK ORANGE JUICE","nothing",0,80,"$$$",0,"35"
"2801","5e7e93475caed456ffb84287"," RICH BOYFRIEND OWNED HOUSES","he himself",0,1,"0",0,"36"
"2802","5e7e93475caed456ffb84287"," HARDWORKING FARMER GREW CORN","he himself is looking for a house",0,2,"0",0,"36"
"2803","5e7e93475caed456ffb84287"," MONKEY MADE HORRIBLE NOISE","he himself house",0,3,"0",0,"36"
"2804","5e7e93475caed456ffb84287"," HOT COFFEE HURT BOY","he himself",0,4,"0",0,"36"
"2805","5e7e93475caed456ffb84287"," BUSY DAUGHTER JOINED MUSEUM","he himself and his daughter",25,5,"0",0,"36"
"2806","5e7e93475caed456ffb84287"," PLAYER HURT LEFT HAND","he himself",0,6,"0",0,"36"
"2807","5e7e93475caed456ffb84287"," TALENTED DOCTOR SAVED CHILD","he himself talked to doctors trying to save his life",0,7,"0",0,"36"
"2808","5e7e93475caed456ffb84287"," THREE SISTERS SHARED CLOTHES","he himself",0,8,"0",0,"36"
"2809","5e7e93475caed456ffb84287"," MAN ATE LARGE MEAL","he himself supplies",0,9,"0",0,"36"
"2810","5e7e93475caed456ffb84287"," FAMILY WATCHED TALENTED PERFORMER","he himself managed",0,10,"0",0,"36"
